id,user_id,journey_id,created_at,updated_at,enrolling_times,enrollments_at,last_enrolled_at,study_duration,avg_submission_rating,repeat_enrollments
2730147,2131303,165,2024-05-12 23:37:51,2024-05-12 23:37:51,1,2024-03-29 08:56:03,2024-03-29 08:56:03,44,4.5,0
2741972,2131303,413,2024-05-17 10:52:05,2024-05-17 10:52:05,1,2024-04-24 16:24:58,2024-04-24 16:24:58,22,5.0,0
2957228,2131303,697,2024-09-15 19:00:30,2024-09-15 19:00:30,1,2024-08-26 19:51:53,2024-08-26 19:51:53,19,5.0,0
3619712,2131303,862,2025-05-10 12:36:56,2025-05-10 12:36:56,1,2025-05-10 10:10:16,2025-05-10 10:10:16,0,3.0,0
3619724,2131303,852,2025-05-10 12:47:18,2025-05-10 12:47:18,1,2025-05-08 09:16:37,2025-05-08 09:16:37,2,3.0,0
3654221,2131303,753,2025-06-02 16:09:42,2025-06-02 16:09:42,1,2025-05-30 11:10:33,2025-05-30 11:10:33,3,2.0,0
3654257,2131303,867,2025-06-02 16:30:35,2025-06-02 16:30:35,2,"2025-05-10 10:10:40,2025-05-30 11:09:09",2025-05-30 11:09:09,3,2.0,1
3839933,2131303,890,2025-10-25 12:22:38,2025-10-25 12:22:38,1,2025-10-11 11:33:29,2025-10-11 11:33:29,14,4.0,0
891368,2135328,120,2022-04-17 13:20:07,2022-04-17 13:20:07,1,2022-04-16 18:54:51,2022-04-16 18:54:51,0,5.0,0
891608,2135328,60,2022-04-17 19:01:27,2022-04-17 19:01:27,1,2022-04-17 13:30:51,2022-04-17 13:30:51,0,3.0,0
891883,2135328,169,2022-04-18 04:41:39,2022-04-18 04:41:39,1,2022-04-17 13:35:43,2022-04-17 13:35:43,0,5.0,0
905938,2135328,337,2022-05-05 10:56:35,2022-05-05 10:56:35,1,2022-04-18 04:45:02,2022-04-18 04:45:02,17,4.0,0
1043150,2135328,80,2022-07-14 11:56:21,2023-01-11 16:50:29,1,2022-06-03 22:21:21,2022-06-03 22:21:21,40,5.0,0
1064005,2135328,51,2022-07-24 07:36:39,2023-01-11 20:02:07,1,2022-06-03 22:21:21,2022-06-03 22:21:21,50,4.0,0
1092080,2135328,317,2022-08-06 00:17:44,2023-02-15 19:30:38,1,2022-08-02 01:19:53,2022-08-02 01:19:53,3,3.0,0
1092095,2135328,302,2022-08-06 00:21:15,2023-02-15 18:59:09,1,2022-08-02 01:19:53,2022-08-02 01:19:53,3,4.0,0
1092710,2135328,237,2022-08-06 11:56:12,2023-02-15 18:44:41,1,2022-08-02 01:19:53,2022-08-02 01:19:53,4,5.0,0
1110925,2135328,177,2022-08-14 05:36:02,2023-02-20 19:04:55,1,2022-04-17 13:34:29,2022-04-17 13:34:29,118,3.0,0
1111000,2135328,86,2022-08-14 06:55:56,2023-02-20 19:29:11,1,2022-04-16 18:52:11,2022-04-16 18:52:11,119,4.0,0
1111015,2135328,184,2022-08-14 07:10:19,2025-09-06 20:44:42,1,2022-04-16 18:52:21,2022-04-16 18:52:21,119,5.0,0
1111065,2135328,292,2022-08-14 07:59:43,2022-08-14 07:59:43,1,2022-07-25 09:12:16,2022-07-25 09:12:16,19,4.0,0
1122375,2135328,297,2022-08-17 18:32:34,2022-08-17 18:32:34,1,2022-08-07 20:44:44,2022-08-07 20:44:44,9,4.0,0
1147765,2135328,185,2022-08-28 15:53:47,2024-07-21 22:52:02,1,2022-08-18 11:58:36,2022-08-18 11:58:36,10,5.0,0
1186900,2135328,319,2022-09-12 11:54:43,2022-09-12 11:54:43,1,2022-08-18 11:58:36,2022-08-18 11:58:36,24,5.0,0
1187500,2135328,327,2022-09-12 22:27:00,2022-09-12 22:27:00,2,"2022-08-07 01:42:57,2022-08-18 11:58:36",2022-08-18 11:58:36,25,3.0,1
1218090,2135328,123,2022-10-05 11:19:29,2022-10-05 11:19:29,1,2022-09-23 17:31:46,2022-09-23 17:31:46,11,5.0,0
1272710,2135328,256,2022-10-25 02:12:03,2022-10-25 02:12:03,1,2022-10-09 07:15:04,2022-10-09 07:15:04,15,5.0,0
1274705,2135328,315,2022-10-25 13:14:03,2022-10-25 13:14:03,1,2022-09-23 17:31:46,2022-09-23 17:31:46,31,5.0,0
1315725,2135328,163,2022-11-14 17:14:49,2022-11-14 17:14:49,1,2022-09-23 17:31:46,2022-09-23 17:31:46,51,4.0,0
1352185,2135328,251,2022-12-08 14:30:41,2022-12-08 14:30:41,1,2022-11-12 11:06:32,2022-11-12 11:06:32,26,3.0,0
1353615,2135328,382,2022-12-09 14:05:18,2022-12-09 14:05:18,1,2022-10-07 11:42:24,2022-10-07 11:42:24,63,4.0,0
1356725,2135328,387,2022-12-12 08:53:25,2022-12-12 08:53:25,1,2022-10-07 11:42:24,2022-10-07 11:42:24,65,5.0,0
1405895,2135328,443,2023-01-23 08:36:27,2023-01-23 08:36:27,1,2022-10-10 14:51:51,2022-10-10 14:51:51,104,4.5,0
1406975,2135328,261,2023-01-24 08:31:25,2023-01-24 08:31:25,1,2023-01-22 06:29:32,2023-01-22 06:29:32,2,5.0,0
1417335,2135328,266,2023-02-01 10:30:36,2023-02-01 10:30:36,1,2023-01-31 16:06:27,2023-01-31 16:06:27,0,5.0,0
1419800,2135328,342,2023-02-03 15:51:16,2023-02-03 15:51:16,2,"2022-05-20 08:10:22,2022-08-14 06:36:08",2022-08-14 06:36:08,173,4.0,1
1419880,2135328,510,2023-02-03 17:07:50,2023-02-03 17:07:50,1,2023-02-01 22:04:45,2023-02-01 22:04:45,1,4.0,0
1420060,2135328,144,2023-02-03 21:26:46,2023-02-03 21:26:46,1,2023-02-01 05:37:16,2023-02-01 05:37:16,2,5.0,0
1505805,2135328,570,2023-03-02 08:58:58,2023-03-02 08:58:58,1,2023-02-22 12:57:03,2023-02-22 12:57:03,7,4.0,0
1677765,2135328,600,2023-05-17 22:04:10,2023-05-17 22:04:10,1,2023-05-15 10:22:05,2023-05-15 10:22:05,2,5.0,0
1751725,2135328,555,2023-06-27 10:03:09,2023-06-27 10:03:09,1,2023-06-06 22:59:00,2023-06-06 22:59:00,20,5.0,0
1777950,2135328,219,2023-07-16 10:12:57,2023-07-16 10:12:57,2,"2023-01-06 10:41:10,2023-05-01 17:13:40",2023-05-01 17:13:40,75,4.0,1
1779620,2135328,605,2023-07-17 13:52:36,2023-07-17 13:52:36,1,2023-07-10 13:54:45,2023-07-10 13:54:45,6,5.0,0
2336998,2135328,615,2023-12-03 09:48:28,2023-12-03 09:48:28,1,2023-09-04 09:12:55,2023-09-04 09:12:55,90,3.0,0
2433343,2135328,620,2024-01-05 09:34:24,2024-01-05 09:34:24,1,2023-10-30 11:49:38,2023-10-30 11:49:38,66,2.0,0
2477283,2135328,668,2024-02-09 13:46:23,2024-02-09 13:46:23,1,2024-01-26 12:14:10,2024-01-26 12:14:10,14,4.5,0
2785912,2135328,653,2024-06-05 20:52:34,2024-06-05 20:52:34,1,2024-06-05 19:44:22,2024-06-05 19:44:22,0,4.0,0
3244453,2135328,590,2024-11-29 19:49:17,2024-11-29 19:49:17,2,"2024-06-05 20:26:19,2024-11-07 08:55:52",2024-11-07 08:55:52,22,4.5,1
3417663,2135328,697,2025-02-02 14:20:33,2025-02-02 14:20:33,1,2025-01-23 07:33:29,2025-01-23 07:33:29,10,5.0,0
3620513,2135328,862,2025-05-11 00:02:04,2025-05-11 00:02:04,1,2025-05-10 23:06:57,2025-05-10 23:06:57,0,1.0,0
3621671,2135328,867,2025-05-12 00:00:25,2025-05-12 00:00:25,1,2025-05-10 23:06:57,2025-05-10 23:06:57,1,3.0,0
3648941,2135328,753,2025-05-30 08:12:06,2025-05-30 08:12:06,1,2025-05-28 14:41:40,2025-05-28 14:41:40,1,2.0,0
3659693,2135328,852,2025-06-06 21:07:31,2025-06-06 21:07:31,1,2025-05-21 15:43:16,2025-05-21 15:43:16,16,5.0,0
3666671,2135328,713,2025-06-13 10:26:03,2025-06-13 10:26:03,1,2025-04-16 12:40:20,2025-04-16 12:40:20,57,5.0,0
3679571,2135328,708,2025-06-25 07:35:11,2025-06-25 07:35:11,1,2025-02-24 15:08:20,2025-02-24 15:08:20,120,5.0,0
1110650,2395575,317,2022-08-14 00:14:29,2025-02-21 00:00:20,1,2022-08-01 10:52:04,2022-08-01 10:52:04,12,5.0,0
1110790,2395575,237,2022-08-14 01:51:22,2025-02-20 15:43:53,1,2022-08-01 10:52:04,2022-08-01 10:52:04,12,3.0,0
1117575,2395575,302,2022-08-15 20:22:42,2025-02-20 22:08:03,1,2022-08-01 10:52:04,2022-08-01 10:52:04,14,4.0,0
1156125,2395575,177,2022-08-31 00:56:39,2025-02-21 15:46:33,1,2022-08-16 00:12:30,2022-08-16 00:12:30,15,2.0,0
1179775,2395575,86,2022-09-06 00:43:22,2025-02-22 10:22:23,1,2022-08-16 00:12:30,2022-08-16 00:12:30,21,4.0,0
1185810,2395575,184,2022-09-11 00:56:04,2025-07-07 06:42:26,1,2022-08-16 00:12:30,2022-08-16 00:12:30,26,5.0,0
1210690,2395575,185,2022-09-30 16:18:52,2025-05-04 11:48:38,1,2022-08-16 00:12:30,2022-08-16 00:12:30,45,4.2,0
1279315,2395575,123,2022-10-26 12:47:18,2022-10-26 12:47:18,1,2022-09-23 16:18:37,2022-09-23 16:18:37,32,5.0,0
1304885,2395575,319,2022-11-08 12:04:42,2022-11-08 12:04:42,1,2022-08-16 00:12:30,2022-08-16 00:12:30,84,4.5,0
1309210,2395575,327,2022-11-10 23:02:21,2022-11-10 23:02:21,1,2022-08-16 00:12:30,2022-08-16 00:12:30,86,3.0,0
1317295,2395575,292,2022-11-15 12:08:27,2022-11-15 12:08:27,1,2022-10-24 12:33:45,2022-10-24 12:33:45,21,5.0,0
1356870,2395575,315,2022-12-12 10:17:48,2022-12-12 10:17:48,1,2022-09-23 16:18:37,2022-09-23 16:18:37,79,4.0,0
1358155,2395575,313,2022-12-13 09:46:04,2022-12-13 09:46:04,2,"2022-11-10 23:11:26,2022-12-11 11:51:06",2022-12-11 11:51:06,1,5.0,1
1360280,2395575,163,2022-12-14 14:50:39,2022-12-14 14:50:39,1,2022-09-23 16:18:37,2022-09-23 16:18:37,81,3.0,0
1543280,2395575,570,2023-03-15 10:43:26,2023-03-15 10:43:26,1,2023-03-08 10:31:26,2023-03-08 10:31:26,7,3.0,0
1550775,2395575,80,2023-03-17 16:45:03,2023-03-17 16:45:03,1,2023-01-23 12:48:03,2023-01-23 12:48:03,53,5.0,0
1593410,2395575,169,2023-04-03 15:38:28,2023-04-03 15:38:28,1,2023-02-20 11:45:27,2023-02-20 11:45:27,42,5.0,0
1593815,2395575,51,2023-04-03 20:31:23,2023-04-03 20:31:23,1,2023-01-23 14:03:40,2023-01-23 14:03:40,70,3.0,0
1597405,2395575,251,2023-04-05 17:15:25,2023-04-05 17:15:25,1,2022-10-11 13:49:21,2022-10-11 13:49:21,176,4.0,0
1602265,2395575,256,2023-04-08 00:42:26,2023-04-08 00:42:26,1,2022-10-11 13:49:21,2022-10-11 13:49:21,178,3.0,0
1674980,2395575,335,2023-05-16 19:49:08,2023-05-16 19:49:08,1,2023-01-28 12:51:31,2023-01-28 12:51:31,108,4.0,0
1745720,2395575,14,2023-06-22 16:31:10,2023-06-22 16:31:10,1,2023-02-20 11:45:27,2023-02-20 11:45:27,122,4.0,0
1747550,2395575,352,2023-06-23 21:22:50,2023-06-23 21:22:50,1,2023-02-20 11:45:27,2023-02-20 11:45:27,123,4.0,0
1747785,2395575,445,2023-06-24 05:52:57,2023-06-24 05:52:57,1,2023-02-20 11:45:27,2023-02-20 11:45:27,123,5.0,0
1775080,2395575,60,2023-07-14 02:21:41,2023-07-14 02:21:41,1,2023-07-09 20:44:19,2023-07-09 20:44:19,4,3.0,0
1931728,2395575,600,2023-08-27 21:34:30,2024-09-21 15:03:25,1,2023-08-01 15:15:23,2023-08-01 15:15:23,26,3.0,0
2873298,2395575,337,2024-08-06 12:24:32,2024-08-06 12:24:32,1,2024-08-06 11:34:02,2024-08-06 11:34:02,0,4.0,0
2986523,2395575,615,2024-09-20 00:53:53,2024-09-20 00:53:53,1,2024-09-20 00:09:05,2024-09-20 00:09:05,0,3.0,0
2991038,2395575,653,2024-09-20 22:11:43,2025-02-21 14:53:07,1,2024-09-20 00:09:05,2024-09-20 00:09:05,0,3.0,0
3555462,2395575,555,2025-03-30 21:24:59,2025-03-30 21:24:59,1,2024-09-20 00:09:05,2024-09-20 00:09:05,191,5.0,0
3610217,2395575,852,2025-05-03 09:31:20,2025-05-03 09:31:20,1,2025-04-29 13:27:06,2025-04-29 13:27:06,3,5.0,0
3627503,2395575,862,2025-05-16 15:24:30,2025-05-16 15:24:30,1,2025-05-13 16:13:55,2025-05-13 16:13:55,2,2.0,0
3628037,2395575,867,2025-05-16 20:42:20,2025-05-16 20:42:20,1,2025-05-13 16:13:53,2025-05-13 16:13:53,3,2.0,0
3629348,2395575,605,2025-05-17 15:35:20,2025-05-17 15:35:20,1,2025-05-17 10:25:18,2025-05-17 10:25:18,0,3.0,0
3629402,2395575,120,2025-05-17 16:09:39,2025-05-17 16:09:39,1,2025-05-17 15:50:37,2025-05-17 15:50:37,0,3.0,0
3646526,2395575,753,2025-05-28 16:56:47,2025-05-28 16:56:47,1,2025-05-28 15:26:50,2025-05-28 15:26:50,0,3.0,0
2532153,3557828,302,2024-02-19 21:21:19,2025-08-25 18:02:17,1,2024-02-19 20:29:48,2024-02-19 20:29:48,0,2.0,0
2538108,3557828,237,2024-02-20 20:48:40,2025-08-20 17:43:31,1,2024-02-19 20:29:48,2024-02-19 20:29:48,1,3.0,0
2549738,3557828,317,2024-02-23 10:07:26,2025-08-26 13:50:27,1,2024-02-19 20:29:48,2024-02-19 20:29:48,3,5.0,0
2562833,3557828,256,2024-02-27 21:23:01,2025-09-08 12:33:32,1,2024-01-31 16:00:00,2024-01-31 16:00:00,27,5.0,0
2576243,3557828,123,2024-03-02 21:32:36,2025-09-01 18:02:58,1,2023-10-31 13:11:26,2023-10-31 13:11:26,123,5.0,0
2603888,3557828,315,2024-03-09 12:36:28,2025-09-08 11:54:04,1,2023-10-31 13:11:26,2023-10-31 13:11:26,129,4.0,0
2616198,3557828,292,2024-03-14 17:47:59,2024-03-14 17:47:59,1,2024-02-19 20:29:48,2024-02-19 20:29:48,23,2.0,0
2667342,3557828,163,2024-04-08 20:25:55,2024-04-08 20:25:55,1,2024-02-19 20:29:48,2024-02-19 20:29:48,48,4.5,0
2672162,3557828,261,2024-04-13 13:54:45,2025-06-18 17:49:38,1,2024-02-19 20:29:48,2024-02-19 20:29:48,53,4.0,0
2716472,3557828,169,2024-05-06 21:32:16,2024-05-06 21:32:16,1,2024-04-17 13:55:38,2024-04-17 13:55:38,19,4.0,0
2733667,3557828,60,2024-05-14 17:32:45,2024-05-14 17:32:45,1,2024-04-17 13:58:07,2024-04-17 13:58:07,27,4.0,0
2807367,3557828,219,2024-06-17 12:03:46,2024-06-17 12:03:46,1,2024-02-19 20:29:48,2024-02-19 20:29:48,118,4.0,0
2863683,3557828,653,2024-07-25 12:22:11,2025-09-08 12:53:42,1,2024-05-31 17:15:03,2024-05-31 17:15:03,54,4.0,0
2863758,3557828,177,2024-07-25 13:57:56,2025-02-17 14:27:15,1,2024-05-31 17:15:03,2024-05-31 17:15:03,54,4.0,0
2866903,3557828,600,2024-07-29 10:39:52,2024-07-29 10:39:52,1,2024-05-31 17:15:03,2024-05-31 17:15:03,58,3.0,0
2894403,3557828,251,2024-08-23 17:37:53,2025-06-03 15:47:50,1,2024-03-08 16:08:59,2024-03-08 16:08:59,168,4.0,0
3004748,3557828,80,2024-09-23 15:28:49,2024-09-23 15:28:49,1,2024-09-09 15:11:30,2024-09-09 15:11:30,14,4.0,0
3059623,3557828,51,2024-10-05 17:34:11,2024-10-05 17:34:11,1,2024-09-09 15:11:30,2024-09-09 15:11:30,26,4.0,0
3145318,3557828,14,2024-11-01 05:34:21,2024-11-01 05:34:21,1,2024-09-09 15:11:30,2024-09-09 15:11:30,52,4.0,0
3191283,3557828,663,2024-11-13 13:37:46,2024-11-13 13:37:46,1,2024-09-09 15:11:30,2024-09-09 15:11:30,64,5.0,0
3253158,3557828,352,2024-12-03 09:37:33,2024-12-03 09:37:33,1,2024-09-09 15:11:30,2024-09-09 15:11:30,84,4.5,0
3428838,3557828,445,2025-02-11 15:43:40,2025-02-11 15:43:40,1,2025-01-20 20:01:57,2025-01-20 20:01:57,21,4.0,0
3466733,3557828,86,2025-02-17 21:18:53,2025-02-17 21:18:53,1,2024-05-31 17:15:03,2024-05-31 17:15:03,262,2.0,0
3505037,3557828,555,2025-02-27 10:36:11,2025-02-27 10:36:11,1,2024-05-31 17:15:03,2024-05-31 17:15:03,271,4.0,0
3531402,3557828,184,2025-03-11 19:45:15,2025-03-11 19:45:15,1,2025-02-07 20:01:27,2025-02-07 20:01:27,31,4.0,0
3567502,3557828,185,2025-04-12 07:04:40,2025-04-12 07:04:40,1,2025-02-10 16:46:33,2025-02-10 16:46:33,60,4.0,0
3603462,3557828,852,2025-04-29 16:48:19,2025-04-29 16:48:19,1,2025-04-29 13:26:53,2025-04-29 13:26:53,0,2.0,0
3623783,3557828,382,2025-05-13 17:19:17,2025-05-13 17:19:17,1,2025-04-28 16:40:02,2025-04-28 16:40:02,15,5.0,0
3625304,3557828,862,2025-05-14 22:04:41,2025-05-14 22:04:41,1,2025-05-08 08:05:25,2025-05-08 08:05:25,6,4.0,0
3625841,3557828,867,2025-05-15 11:34:47,2025-05-15 11:34:47,1,2025-05-08 10:35:49,2025-05-08 10:35:49,7,4.0,0
3631148,3557828,319,2025-05-18 19:21:58,2025-05-18 19:21:58,1,2025-02-10 16:46:33,2025-02-10 16:46:33,97,4.0,0
3650390,3557828,590,2025-05-31 00:04:48,2025-05-31 00:04:48,1,2025-02-10 16:46:33,2025-02-10 16:46:33,109,4.5,0
3667628,3557828,753,2025-06-14 11:37:45,2025-06-14 11:37:45,1,2025-05-28 15:59:47,2025-05-28 15:59:47,16,4.0,0
3668780,3557828,713,2025-06-15 13:47:53,2025-06-15 13:47:53,1,2025-04-16 17:39:20,2025-04-16 17:39:20,59,5.0,0
3740030,3557828,708,2025-09-05 17:05:54,2025-09-05 17:05:54,1,2025-07-15 09:37:45,2025-07-15 09:37:45,52,5.0,0
3798941,3557828,403,2025-10-08 17:16:23,2025-10-08 17:16:23,1,2025-08-08 14:57:33,2025-08-08 14:57:33,61,5.0,0
