id,developer_journey_id,title,type,position,status
1716,55,Submission 4: Menerapkan Unit Tests dan Instrumentation Tests pada Project,quiz,59,1
1719,55,Latihan: Menerapkan Coroutines Pada Aplikasi Football Club,article,51,1
1722,55,Latihan: Membuat Aplikasi Football Club,article,34,1
1725,55,Latihan: Mengatur Network Service,article,35,1
1728,55,Latihan: Menerapkan Business Logic,article,36,1
1731,55,Latihan: Membuat RecyclerView Adapter,article,37,1
1734,55,Latihan: Menyelesaikan Aplikasi Football Club,article,38,1
1737,55,Instrumentation Testing,article,56,1
1740,55,Latihan: Modifikasi Aplikasi Football Club,article,42,1
1743,55,Latihan: Menambahkan Halaman Detail Tim,article,43,1
1746,55,Variable dan Properties,article,5,1
1749,55,Latihan: Membuat Database Helper,article,44,1
1752,55,Latihan: Menambahkan Tim ke Database Favorite,article,45,1
1755,55,Latihan: Menampilkan Tim Favorite Pada Fragment,article,46,1
1758,55,Latihan: Menerapkan Anko SQLite Pada Aplikasi Football Club,article,41,1
1761,55,Project Akhir: Football Apps,quiz,63,1
1764,47,Membuat dan Mengelola Halaman,article,57,1
1767,47,Menambahkan Audio,article,58,1
1773,47,Modul 12: Collaborate,article,121,1
1776,47,Ads,article,122,1
1779,47,Analytics,article,123,1
1782,58,Memasukkan Asset,article,17,1
1785,58,Membuat dan Mengelola Halaman,article,24,1
1788,60,Pengantar Java,article,8,1
1791,60,Tools,article,9,1
1794,60,Pengantar Java Dasar,article,11,1
1797,60,Struktur Dasar,article,12,1
1800,60,"Input, Proses, dan Output",article,16,1
1803,60,Tipe Data,article,13,1
1806,60,Operator,article,15,1
1809,60,Percabangan,article,19,1
1812,60,Access Modifier,article,30,1
1815,60,Properti dan Metode,article,29,1
1818,60,Pengantar Object-Oriented Programming,article,25,1
1821,60,Class,article,26,1
1824,60,Object,article,27,1
1827,60,Function,article,28,1
1830,60,Interface,article,31,1
1833,60,Implement,article,32,1
1836,60,Inheritance,article,33,1
1839,60,Pengantar Common Class,article,34,1
1842,60,Pengantar Collection Type,article,21,1
1845,60,Generics,article,35,1
1848,60,Exception,article,36,1
1851,60,Input Stream dan Output Stream,article,37,1
1854,60,Datetime,article,38,1
1857,60,Casting,article,39,1
1860,60,Membangun Project Java,article,10,1
1863,60,String,article,14,1
1866,60,Perulangan,article,20,1
1869,60,Array,article,17,1
1872,60,Forum Diskusi,article,3,1
1889,47,Modul 11: Pengenalan VR,article,110,1
1892,47,Hardware & Software Requirement,article,111,1
1895,47,Project Starter,article,112,1
1898,47,Project VR Sederhana ,article,113,1
1901,47,Deteksi UI,article,114,1
1904,47,Gear VR,article,115,1
1907,47,Camera Gear VR,article,116,1
1910,47,Touchpad Gear VR,article,117,1
1913,47,Controller Gear VR ,article,118,1
1916,47,Deteksi UI dengan Controller Gear VR,article,119,1
1919,47,Tips dan Performance,article,120,1
1925,55,Higher-Order Function,article,16,1
1928,68,Modul 1 : Pengenalan IBM Cloud,article,2,1
1931,68,Modul 2 : IBM Cloud UI,article,3,1
1934,68,Modul 3 : Watson Cognitive Platform,article,5,1
1937,68,Modul 4 : Text & Audio - Watson Speech to Text,article,7,1
1940,68,Lanjutan Text & Audio : Watson Text to Speech,article,8,1
1943,68,Lanjutan Text & Audio - Watson Tone Analyzer,article,9,1
1949,68,Modul 5 : Watson Assistant,article,11,1
1952,68,Modul 6 : Image & Visual Object - Watson Visual Recognition,article,14,1
1955,68,[Obsolete] Modul 7 : Document & Language - Watson Document Conversion ,article,28,0
1958,68,Modul 7 : Language - Watson Language Translator,article,17,1
1961,68,[Obsolete] Lanjutan Document & Language - Watson Natural Language Classifier,article,29,0
1964,68,Lanjutan Language - Watson Natural Language Understanding,article,18,1
1967,68,Modul 8 : Machine Learning - Watson Discovery,article,20,1
1970,68,Lanjutan Machine Learning - Personality Insights,article,21,1
1973,68,[Obsolete] Lanjutan Machine Learning - Watson Retrieve and Rank Service,article,26,0
1976,68,Quiz : Test,multiple,24,1
1979,65,Daftar Isi,article,2,1
1982,65,"Instalasi Construct 2, JDK dan JRE",article,4,1
1985,65, Pengenalan User Interface Construct 2,article,5,1
1988,65,Mengetahui Keyboard Shorcut pada Construct 2,article,6,1
1991,65,Konten Pembelajaran,article,3,1
1994,65,Sub-Kategori Pertama : Membuat Game Untuk Browser,article,8,1
1997,65,Game Browser : Konsep Game Balloon Shooter,article,9,1
2000,65,Game Browser : Menambahkan Objek,article,12,1
2006,65,Game Browser : Mengatur Window Size & Layout Size,article,11,1
2009,65,Game Browser : Membuat Project,article,10,1
2015,55,Tipe-tipe Classes,article,8,1
2018,68,"Lanjutan Text, Audio dan Assistant - Sample Project",article,12,1
2021,65,Game Browser : Menambahkan Behavior & Plugin,article,13,1
2024,65,Game Browser : Merancang Sistem Game,article,14,1
2028,65,Game Browser : Finishing,article,15,1
2031,65,Game Browser : Publishing,article,16,1
2034,65,Game Browser : Monetizing,article,17,1
2037,65,Game Browser : FAQ,article,18,1
2040,65,Sub-Kategori Kedua : Membuat Game Untuk Mobile,article,20,1
2046,65,Mengetahui Sumber Asset Game Free Source,article,7,1
2049,65,Game Mobile : Konsep Game Space Shooter,article,21,1
2052,65,Game Mobile : Membuat Project,article,22,1
2055,65,Game Mobile : Mengatur Layout Size,article,23,1
2058,65,Game Mobile : Menambahkan Objek,article,24,1
2061,65,Game Mobile : Menambahkan Behavior & Plugin,article,25,1
2064,65,Game Mobile : Merancang Sistem Game,article,26,1
2067,65,Game Mobile : Finishing,article,27,1
2070,65,Game Mobile : Publishing,article,28,1
2073,65,Game Mobile : Monetizing,article,29,1
2094,47,"Canvas, RectTransform, dan Panel",article,26,1
2097,47,Pengenalan UI,article,25,1
2102,47,"Image, Raw Image dan Mask",article,27,1
2108,47,Button dan Event System,article,28,1
2111,47,Text dan Input Field,article,29,1
2114,47,Toggle dan Dropdown,article,30,1
2117,47,"Slider, Scrollbar dan Scroll View",article,31,1
2120,47,Mempersiapkan Project,article,32,1
2123,47,Membuat Menu Utama,article,33,1
2126,47,Membuat Menu Loading,article,34,1
2129,47,Membuat Menu Mulai,article,35,1
2132,47,Membuat Menu Pengaturan,article,36,1
2135,47,Membuat Menu Credit,article,37,1
2138,47,Membuat Menu Keluar,article,38,1
2141,47,Penyelesaian,article,39,1
2144,47,Game Menu: Quiz,multiple,40,1
2147,55,Android KTX,article,26,1
2153,55,Extensions Function Di Dalam Android KTX,article,27,1
2162,32,LINE Flex Message,article,11,1
2165,47,MonoBehaviour,article,9,1
2168,32,LINE Front-end Framework (LIFF),article,25,1
2174,65,Membuat Game Tower Defense,article,33,1
2177,32,G. Flex Message,article,33,0
2180,32,Modul 12 Implementasi LIFF,article,35,0
2183,72,Persetujuan Hak Cipta,article,1,1
2186,72,Modul 1: Pengenalan Chatbot,article,2,1
2189,72,Bagaimana Chatbot Bekerja?,article,3,1
2195,72,Mengenal LINE Chatbot,article,4,1
2198,72,Modul 2: Dasar - Dasar Chatbot,article,5,1
2201,72,Modul 3: Memahami User Flow Pada Chatbot,article,8,1
2204,72,Submission 1: Membuat Perencanaan Chatbot,quiz,7,1
2207,72,Submission 2: Merancang User Flow Chatbot,quiz,10,1
2210,72,Modul 4: Mengenal LINE Bot Designer,article,11,1
2213,72,Manfaat dan Batasan Menggunakan LINE Bot Designer,article,12,1
2216,72,Menginstal LINE Bot Designer,article,13,1
2219,72,Mengenal Lebih Lanjut LINE Bot Designer,article,14,1
2222,72,Bot Items Dan Komponen - Komponen Di Dalamnya,article,15,1
2225,72,Latihan: Membuat Prototype LINE Bot Sederhana,article,18,1
2228,72,Submission Akhir: Membuat Prototype LINE Bot,quiz,21,1
2231,58,MonoBehaviour,article,8,1
2237,32,Flex Message,article,22,1
2240,72,Dasar - Dasar Chatbot (Lanjutan),article,6,1
2243,72,Contoh User Flow Pada Sebuah Chatbot,article,9,1
2246,92,1. Introduction Blockchain & Cryptocurrency,article,1,1
2249,92,Sejarah Cryptocurrency dan Blockchain,article,2,1
2252,72,Bot Items Dan Komponen - Komponen Di Dalamnya (Lanjutan),article,17,1
2255,92,Tugas Pilihan Ganda,multiple,7,1
2258,72,Latihan: Membuat Prototype LINE Bot Sederhana (Lanjutan),article,19,1
2261,72,  Latihan: Membuat Prototype LINE Bot Sederhana (Lanjutan),article,20,1
2267,92,Apa Itu Blockchain,article,3,1
2270,92,Apa Itu Algoritma Hash,article,4,1
2273,92,"Kriptografi, Public/Private Key dan Address",article,5,1
2276,92,Apa Itu Cryptocurrency,article,6,1
2279,92,2. Introduction Mekanisme Blockchain,article,10,1
2282,92,Sistem Terdistribusi dan Jaringan P2P,article,11,1
2285,92,Merkle Tree,article,12,1
2288,92,"Mekanisme Konsensus (PoW, PoS)",article,13,1
2291,92,Private/Public Blockchain,article,14,1
2294,92,Manfaat dan Kekurangan Blockchain,article,15,1
2297,92,Tugas Pilihan Ganda,multiple,16,1
2300,92,3. Introduction Memahami Bitcoin Blockchain,article,22,1
2303,92,Cara Kerja Bitcoin dan Sejarah Singkat,article,23,1
2306,92,Apa Itu Bitcoin Explorer,article,24,1
2309,92,Apa Itu Bitcoin Wallet,article,25,1
2312,92,Membuat Akun Wallet Menggunakan Copay,article,26,1
2315,92,Setup Testnet Pada Copay,article,27,1
2318,92,Mengirim Bitcoin dan Share Public Key,article,28,1
2321,92,Apa Itu Transaksi & Mining,article,29,1
2324,92,Tugas Pilihan Ganda,multiple,30,1
2327,92,4. Introduction Dasar Pemrograman Bitcoin,article,34,1
2330,92,Pengenalan Bitcore,article,35,1
2333,92,Bitcoin API,article,36,1
2336,92,Instalasi Bitcoin-qt dan Setup Testnet,article,37,1
2339,92,CLI Bitcoin Explorer,article,38,1
2342,92,Membuat Transaksi di Bitcoin Testnet,article,39,1
2348,92,Tugas Pilihan Ganda,multiple,8,1
2351,92,Tugas Pilihan Ganda,multiple,9,1
2354,92,Tugas Pilihan Ganda,multiple,17,1
2357,92,Tugas Pilihan Ganda,multiple,18,1
2360,92,Tugas Pilihan Ganda,multiple,20,1
2363,92,Tugas Pilihan Ganda,multiple,19,1
2369,92,Tugas Pilihan Ganda,multiple,21,1
2372,92,Tugas Pilihan Ganda,multiple,31,1
2375,92,Tugas Pilihan Ganda,multiple,32,1
2378,92,Tugas Pilihan Ganda,multiple,33,1
2381,92,Tugas Pilihan Ganda,multiple,40,1
2384,92,Tugas Pilihan Ganda,multiple,41,1
2387,92,Tugas Pilihan Ganda,multiple,42,1
2390,92,Tugas Pilihan Ganda,multiple,43,1
2393,74,Modul 1 : Mengenal Progressive Web App,article,2,1
2396,74,Precaching di Workbox,article,52,1
2399,74,Alat dan Kebutuhan,article,6,1
2402,74,Pola Arsitektur PWA,article,5,1
2405,74,Modul 4 : Mengenal Service Worker,article,14,1
2408,65,Game Tower Defense : Konsep Game Tower Defense,article,34,1
2411,65,Game Tower Defense : Membuat Project,article,35,1
2414,65,Game Tower Defense : Menambahkan Objek,article,36,1
2416,65,Game Tower Defense : Menambahkan Behavior & Plugin,article,37,1
2419,65,Game Tower Defense : Merancang Sistem Game,article,38,1
2422,74,Modul 6 : Menyimpan Data Lokal dengan IndexedDB,article,22,1
2431,65,Game Tower Defense : Finishing,article,39,1
2440,74,Mengenal Fetch API di Javascript,article,13,1
2443,74,Modul 9 : Deploy PWA di Firebase Hosting,article,58,1
2449,74,Deploy PWA di Github Pages,article,59,1
2455,47,Google Play Games,article,124,1
2461,47,Submission 2: Game Arcade/Platformer,quiz,78,1
2465,47,Modul 4 : Konsep Game Casual 2,article,41,1
2471,47,Menyusun Tampilan Game,article,42,1
2474,47,Menambahkan Component dan Tag pada Game Object,article,43,1
2480,47,Menambahkan Script pada GameObject,article,44,1
2483,47,Memunculkan GameObject Sampah Secara Terus-Menerus,article,45,1
2489,47,Mendeteksi BoxSampah dengan Object Sampah Organik dan Non Organik,article,46,1
2492,47,Membuat Game Over,article,47,1
2495,47,Modul 7: Konsep Game Tower Defense,article,79,1
2501,47,Menyiapkan Asset,article,80,1
2504,47,Menambahkan Font dan UI,article,81,1
2510,47,"Tag, RigidBody 2D dan Collider",article,82,1
2513,47,Membuat Logika Gameplay,article,83,1
2516,47,"Memunculkan Player, Stone dan Enemy",article,84,1
2519,47,Timer dan Koin,article,85,1
2522,47,Membuat Kondisi Game Over,article,86,1
2532,95,Persetujuan Hak Cipta,article,1,1
2535,95,Modul 0 : Petunjuk Instalasi,article,3,1
2538,95,Backup dan Autosave,article,4,1
2544,95,Pengaturan Tema,article,5,1
2547,95,Contoh Template Game dan Penerapan Fitur,article,6,1
2553,95,Modul 1 : Pengenalan Interface,article,7,1
2559,95,Layout,article,8,1
2562,95,Grid View,article,9,1
2565,95,Project Bar,article,10,1
2568,95,Properties Bar,article,11,1
2571,95,Object Bar,article,12,1
2579,14,Latihan Bound Service,article,110,0
2585,60,Ujian Akhir,exam,43,1
2595,47,Submission 3: Game Tower Defense/Game 3D,quiz,99,1
2605,95,Modul 2 : Preview,article,15,1
2615,95,Continuous Preview,article,16,1
2620,95,Preview Over Wifi,article,17,1
2625,95,Layer,article,13,1
2630,95,Z-Order,article,14,1
2640,95,Modul 3 : Debugger,article,18,1
2645,95,Kustomisasi,article,19,1
2650,95,Fitur Utama,article,20,1
2655,95,Tab Inspector,article,21,1
2660,95,Tab Watch,article,22,1
2665,95,Tab Profile,article,23,1
2670,74, Modul 5 : Mendalami Cache API,article,18,1
2680,74,Modul 3 : Mengenal Promise di JavaScript,article,12,1
2685,95,Modul 4 : Eventing,article,24,1
2690,95,Event Sederhana,article,25,1
2695,95,Standar Penamaan,article,26,1
2700,95,Membuat Event,article,27,1
2705,95,Sub-event,article,28,1
2710,95,Kondisi And,article,29,1
2715,95,Kondisi Or,article,30,1
2720,95,Kondisi Else,article,31,1
2725,95,Blank Event,article,32,1
2730,95,Event Group,article,33,1
2735,95,Include Event,article,34,1
2740,60,Mekanisme Belajar,article,2,1
2745,95,Cara Kerja Event,article,35,1
2755,60,Cara Belajar Pemrograman,article,4,1
2760,60,Glosarium,article,5,1
2765,60,Daftar Referensi,article,6,1
2770,60,Latihan Ujian,exam,7,0
2775,60,Pengantar Control Flow,article,18,1
2780,60,List,article,22,1
2785,74,Codelab: Membuat Progressive Web App Pertama,article,10,1
2790,74,Codelab: Memahami Siklus Hidup Service Worker,article,17,1
2795,74,Codelab: Membuat Aplikasi News Reader ,article,21,1
2804,60,Studi Kasus : Implementasi Pernyataan If,article,40,1
2810,74,Modul 2 : Application Shell,article,8,1
2815,74,Codelab: Membuat SPA Sederhana,article,9,1
2825,74,Siklus Hidup Service Worker,article,15,1
2830,74,Event-event pada Service Worker,article,16,1
2835,74,Menyimpan Cache Secara Dinamis,article,19,1
2840,74,Macam-Macam Strategi Caching,article,20,1
2845,74,Submission 1: Aplikasi PWA Pertama,quiz,11,1
2850,74,Submission 2: Aplikasi Informasi Sepak Bola,quiz,50,1
2855,74,Submission 3: Membuat PWA dengan Workbox,quiz,60,1
2860,74,Dasar-dasar Indexed DB - Persiapan,article,23,1
2865,74,Dasar-dasar Indexed DB - Membuat/Membuka Akses Database,article,24,1
2870,74,Dasar-dasar Indexed DB - Membuat Object Store,article,25,1
2875,74,Dasar-dasar Indexed DB - Mendefinisikan Primary Key di Indexed DB,article,26,1
2880,74,Komponen-komponen PWA,article,4,1
2885,74,Operasi CRUD di Indexed DB - Create,article,27,1
2890,74,Operasi CRUD di Indexed DB - Read,article,28,1
2895,74,Kelebihan dan Kekurangan PWA,article,3,1
2900,74,Operasi CRUD di Indexed DB - Menggunakan Range Untuk Batasan Data,article,29,1
2905,74,Operasi CRUD di Indexed DB - Update,article,30,1
2910,74,Operasi CRUD di Indexed DB - Delete,article,31,1
2915,74,Memanfaatkan Sistem Database Versioning di Indexed DB,article,32,1
2920,74,Codelab: Menambah Fitur Save for Later di Aplikasi News Reader,article,33,1
2925,74,Modul 7 : Menggunakan Web Push Notification,article,34,1
2930,74,Meminta Ijin Menampilkan Pesan Notifikasi,article,35,1
2935,74,Menampilkan Notifikasi Sederhana dengan Title dan Body,article,36,1
2940,74,Menampilkan Notifikasi dengan Gambar Ikon,article,38,1
2945,74,Menampilkan Notifikasi dengan Gambar Badge,article,39,1
2950,74,Menampilkan Notifikasi dengan Gambar Latar,article,44,1
2955,74,Menampilkan Notifikasi dengan Actions,article,40,1
2960,74,Menampilkan Notifikasi Berdasarkan Tag,article,41,1
2965,74,Menampilkan Notifikasi dengan Renotify,article,42,1
2970,74,Menampilkan Notifikasi Tanpa Suara atau Getaran,article,43,1
2975,74,Menampilkan Notifikasi dengan Meminta Interaksi Pengguna,article,37,1
2980,74,Menggunakan Push API,article,45,1
2985,74,Menerapkan Push Event pada ServiceWorker,article,46,1
2990,74,Melakukan Subscribe ke Layanan Push Notification (FCM),article,47,1
2995,74,Mengirimkan Notification Payload dengan Web Push,article,48,1
3000,60,"Studi Kasus : Implementasi Perulangan For, Pernyataan If, dan Function dalam OOP",article,41,1
3005,60,"Studi Kasus : Implementasi Pernyataan Switch, Operator Aritmatika, dan OOP",article,42,1
3010,74,Modul 8 : Menggunakan Library Workbox,article,51,1
3015,74,Routing di Workbox,article,53,1
3020,74,Strategi Caching di Workbox ,article,54,1
3025,74,Mengatur Penggunaan Storage,article,55,1
3030,74,Menangani Request ke Domain Luar,article,56,1
3035,74,Codelab: Membuat PWA Menggunakan Workbox,article,57,1
3044,74,Menjalankan Aplikasi PWA ,article,7,1
3053,104,Modul 4 - Route53: Solusi manajemen DNS dari Amazon Web Service,article,49,1
3056,104,Modul 6 - VPC - Virtual Private Cloud ,article,63,1
3059,95,Modul 5 : Dasar Pemrograman,article,36,1
3062,95,Variabel,article,37,1
3065,95,Quiz 1,multiple,38,1
3071,95,Kalkulator Sederhana,quiz,44,1
3074,95,Jenis Variabel,article,39,1
3077,74,Persetujuan Hak Cipta,article,1,1
3080,14,Latihan Membuat Halaman Setting dengan dengan PreferenceScreen,article,75,1
3083,104,Modul 0 - Introduction to AWS,article,2,1
3086,47,Menambahkan Audio Background,article,76,1
3089,104,AWS Global Infrastructure,article,3,1
3092,104,Modul 1 - Identity and Access Management,article,6,1
3095,104,User Management,article,7,1
3098,104,Application Authentication,article,8,1
3101,104,Latihan 1 : Dashboard IAM,article,9,1
3104,104,Latihan 2 : Activate MFA,article,10,1
3107,104,Latihan 3 : Add user,article,11,1
3110,104,Latihan 4,article,12,1
3113,95,Cara Kerja Variabel,article,40,1
3116,104,Modul 3 - Amazon Elastic Cloud Compute (Amazon EC2),article,23,1
3119,104,Spesifikasi Hardware (Amazon EC2),article,29,1
3122,104,Service Limits (Amazon EC2),article,30,1
3125,104,Security Groups (Amazon EC2),article,31,1
3131,104,Latihan 1 : Membuat dan menjalankan Virtual Machine Amazon EC2,article,32,1
3134,104,Latihan 2 : Remote Access to EC2 Linux via SSH,article,33,1
3137,104,Latihan 3 : Remote Access to EC2 Linux dengan menggunakan Putty (Untuk Sistem Operasi Windows),article,34,1
3140,104,Route53: Lebih dari sekedar DNS,article,51,1
3143,104,Latihan 4 : Launch EC2 Windows and setting RDP,article,35,1
3146,104,Amazon Elastic Block Store (Amazon EBS),article,36,1
3149,104,Amazon Machine Image,article,37,1
3152,104,Latihan 5 - Create AMI,article,38,1
3155,104,Load balancing theory,article,39,1
3158,104,Apa itu Amazon CloudWatch?,article,40,1
3161,104,AWS Command Line Interface,article,41,1
3164,104,Mengatur Lingkungan Pengembangan di Amazon EC2 Menggunakan Antarmuka Baris Perintah AWS,article,42,1
3167,104,EC2 instance metadata,article,43,1
3170,95,Parameter,article,41,1
3173,95,Expressions,article,42,1
3176,95,System Expressions,article,43,1
3182,104,Contoh: AMI Launch Index Value,article,44,1
3185,95,Loop,article,45,1
3188,104,EC2 placement group,article,45,1
3191,104,Amazon Elastic File System,article,46,1
3194,104,Lambda,article,47,1
3197,104,Apa itu AWS Lambda?,article,48,1
3200,104,Modul 7 – Application Services,article,65,1
