developer_id,cluster,persona,avg_study_hour,study_consistency_std,completion_speed,avg_exam_score,submission_fail_rate,retry_count
3390,3,The Consistent,13.56140350877193,196.50445287575548,0.56,62.5,0.0,0.0
3390,3,The Consistent,12.421052631578949,219.56101657625837,0.56,65.625,0.0,0.0
3390,3,The Consistent,18.9,56.004464107783406,0.56,87.5,0.0,0.0
3390,3,The Consistent,19.194444444444443,263.0,0.56,100.0,0.0,0.0
3390,3,The Consistent,14.01388888888889,0.6403124237432849,0.56,67.1875,1.0,0.0
3390,3,The Consistent,12.5,0.0,0.56,95.0,0.0,0.0
3390,3,The Consistent,9.0,0.0,0.56,100.0,0.0,0.0
3390,3,The Consistent,12.5,0.0,0.56,100.0,0.0,0.0
3390,3,The Consistent,11.0,0.0,0.56,98.0,0.0,0.0
3390,3,The Consistent,14.37704918032787,24.11140808828883,1.0142857142857142,83.06451612903226,1.0,1.0
3390,3,The Consistent,13.605263157894736,59.95739227892494,0.7272727272727273,85.0,0.0,1.0
3390,3,The Consistent,12.819444444444445,2.544056253745625,0.8,91.5,1.0,2.0
3390,3,The Consistent,16.318181818181817,0.0,0.5454545454545454,83.33333333333333,0.0,1.0
3390,3,The Consistent,10.909090909090908,0.0,0.56,100.0,0.0,0.0
3390,0,The Sprinter,12.0,0.0,0.1818181818181818,75.5,0.0,1.0
3390,1,The Deep Diver,9.076923076923077,0.0,6.1,90.0,0.0,1.0
3390,3,The Consistent,18.5,0.0,0.56,58.5,0.0,0.0
3390,3,The Consistent,21.0,0.0,0.56,83.84615384615384,0.0,0.0
3390,3,The Consistent,21.75,0.0,0.5111111111111111,89.33333333333333,1.0,1.0
3390,3,The Consistent,19.6,0.0,0.56,67.33333333333333,0.0,0.0
3390,0,The Sprinter,14.73913043478261,0.0,0.125,80.83333333333333,0.0,1.0
3390,3,The Consistent,12.781609195402298,1.4142135623730951,0.56,73.61538461538461,0.0,0.0
3390,3,The Consistent,13.333333333333334,0.0,0.56,85.0,0.0,0.0
3390,0,The Sprinter,19.363636363636363,0.0,0.0,81.5,0.0,1.0
3390,0,The Sprinter,15.97872340425532,0.0,0.05,100.0,0.0,1.0
3390,0,The Sprinter,12.217391304347826,0.0,0.0333333333333333,100.0,0.0,1.0
5774,3,The Consistent,8.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,11.428571428571429,6.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,9.214285714285714,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,8.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,13.88888888888889,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,9.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,11.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,7.0,0.0,0.56,83.84615384615384,1.0,0.0
5774,3,The Consistent,13.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,17.41176470588235,148.03227876228738,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,21.33333333333333,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,11.057142857142855,98.65018689794763,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,11.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,11.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,12.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,17.802547770700638,96.74568928413156,0.56,54.41666666666666,0.0,0.0
5774,3,The Consistent,20.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,4,The Night Owl,14.115789473684211,101.25537022795385,2.575,44.0,0.0,1.0
5774,3,The Consistent,8.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,4,The Night Owl,10.62,19.34482417139588,2.0,91.3,0.0,2.0
5774,3,The Consistent,14.748201438848922,397.73567437013577,0.56,85.72727272727273,0.0,0.0
5774,3,The Consistent,16.14,0.0,0.56,83.33333333333333,0.0,0.0
5774,3,The Consistent,16.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,0,The Sprinter,10.534246575342468,0.0,0.1111111111111111,94.375,0.0,1.0
5774,1,The Deep Diver,16.563218390804597,287.54239356862416,3.7222222222222223,59.68852459016394,0.0,1.0
5774,3,The Consistent,16.99236641221374,164.8084949266876,0.56,66.96666666666667,0.0,0.0
5774,3,The Consistent,15.365384615384617,426.01747486328406,0.56,83.84615384615384,0.0,0.0
5774,0,The Sprinter,11.905325443786982,4.0,0.225,44.08771929824562,0.0,1.0
5774,3,The Consistent,3.9107142857142856,39.5,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,21.375,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,21.27027027027027,0.5,0.6666666666666666,71.08333333333333,0.0,1.0
5774,3,The Consistent,15.197916666666666,189.77732240382525,0.7142857142857143,76.5,0.0,1.0
5774,3,The Consistent,12.304347826086955,0.0,0.56,50.0,0.0,0.0
5774,3,The Consistent,7.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,0,The Sprinter,16.08974358974359,0.0,0.2666666666666666,77.54545454545455,0.0,1.0
5774,3,The Consistent,19.71014492753623,0.0,0.56,90.0,0.0,0.0
5774,3,The Consistent,15.35897435897436,251.38726211873893,0.6666666666666666,62.8125,0.0,1.0
5774,3,The Consistent,14.02803738317757,4.96158079150358,0.56,60.0,0.0,0.0
5774,0,The Sprinter,20.34210526315789,127.18839919147064,0.0666666666666666,85.0,0.0,1.0
5774,2,The Struggler,13.14516129032258,120.0843453577526,10.0,73.0,1.0,1.0
5774,3,The Consistent,12.59375,41.332894445771714,0.56,67.0,1.0,0.0
5774,3,The Consistent,11.3,63.63961030678928,0.56,87.5,0.0,0.0
5774,3,The Consistent,18.5,0.0,0.56,78.0,0.0,0.0
5774,3,The Consistent,9.5,0.0,0.56,87.0,0.0,0.0
5774,3,The Consistent,8.5,0.0,0.56,94.0,0.0,0.0
5774,3,The Consistent,5.5,0.0,0.56,78.0,0.0,0.0
5774,3,The Consistent,8.444444444444445,117.5,0.56,78.8,0.0,0.0
5774,3,The Consistent,17.285714285714285,0.0,0.56,78.0,0.0,0.0
5774,3,The Consistent,16.34426229508197,25.5,0.56,76.5,0.0,0.0
5774,3,The Consistent,22.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,11.2,31.5,0.56,81.25,0.0,0.0
5774,4,The Night Owl,20.75,0.0,3.090909090909091,80.0,0.0,1.0
5774,4,The Night Owl,13.28,16.0,3.090909090909091,63.84615384615385,0.0,1.0
5774,4,The Night Owl,13.717948717948715,0.0,3.5,82.0,0.0,1.0
5774,3,The Consistent,11.0,0.0,0.56,83.84615384615384,0.0,0.0
5774,3,The Consistent,11.0,0.0,0.56,65.0,0.0,0.0
5774,0,The Sprinter,16.630434782608695,0.0,0.0625,80.83333333333333,0.0,1.0
5774,3,The Consistent,18.0,0.0,0.56,82.0,0.0,0.0
5774,1,The Deep Diver,19.0,0.0,3.6666666666666665,57.66666666666666,0.0,1.0
5774,0,The Sprinter,10.76595744680851,0.0,0.05,87.42857142857143,0.0,1.0
5774,0,The Sprinter,9.41304347826087,0.0,0.0666666666666666,99.6,0.0,1.0
5774,0,The Sprinter,20.77027027027027,0.0,0.0,97.22222222222224,0.0,1.0
5774,0,The Sprinter,18.90909090909091,0.0,0.0,100.0,0.0,1.0
11836,1,The Deep Diver,9.15267175572519,140.745589585089,3.9214285714285713,81.81818181818181,1.0,2.0
11836,3,The Consistent,7.769230769230769,0.0,0.56,83.84615384615384,0.0,0.0
11836,0,The Sprinter,16.86046511627907,206.76058014041263,0.0,95.0,0.0,1.0
11836,3,The Consistent,2.657142857142857,78.68220185587646,0.56,83.84615384615384,0.0,0.0
11836,3,The Consistent,9.52,96.46242791885346,1.2666666666666666,61.42857142857143,0.0,2.0
11836,3,The Consistent,15.5,0.0,0.56,83.84615384615384,0.0,0.0
11836,3,The Consistent,16.541666666666668,7.035623639735144,0.56,83.84615384615384,0.0,0.0
11836,0,The Sprinter,12.114583333333334,359.36421635994867,0.25,95.21428571428572,0.0,2.0
11836,3,The Consistent,8.578947368421053,122.1746291175054,0.56,83.84615384615384,0.0,0.0
11836,3,The Consistent,13.833333333333334,14.5,0.56,83.84615384615384,0.0,0.0
11836,3,The Consistent,18.5,83.0,0.56,83.84615384615384,0.0,0.0
11836,1,The Deep Diver,9.361702127659576,355.0206860170263,3.725,83.84615384615384,0.0,1.0
11836,3,The Consistent,13.0,0.0,0.56,83.84615384615384,0.0,0.0
